Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"B6","04/11/2024","0098","N645JB","JFK","23:59","23:41","-18","0","0","0","0","0"
"B6","04/11/2024","0394","N821JB","BOS","23:55","23:43","-12","0","0","0","0","0"
"B6","04/12/2024","0098","N729JB","JFK","23:59","23:44","-15","0","0","0","0","0"
"B6","04/12/2024","0394","N995JL","BOS","23:55","23:47","-8","0","0","0","0","0"
"B6","04/13/2024","0098","N645JB","JFK","23:59","23:43","-16","0","0","0","0","0"
"B6","04/13/2024","0394","N599JB","BOS","23:55","00:57","62","0","0","0","0","49"
"B6","04/14/2024","0098","N552JB","JFK","23:59","00:22","23","0","0","0","0","0"
"B6","04/14/2024","0394","N558JB","BOS","23:55","23:52","-3","0","0","0","0","0"
"B6","04/15/2024","0098","N594JB","JFK","23:59","23:43","-16","0","0","0","0","0"
"B6","04/15/2024","0394","N558JB","BOS","23:55","23:47","-8","0","0","0","0","0"
"B6","04/16/2024","0098","N583JB","JFK","23:59","23:53","-6","0","0","0","0","0"
"B6","04/16/2024","0394","N809JB","BOS","23:55","23:47","-8","0","0","0","0","0"
"B6","04/17/2024","0098","N809JB","JFK","23:59","23:59","0","0","0","0","0","0"
"B6","04/17/2024","0394","N746JB","BOS","23:55","23:51","-4","0","0","0","0","0"
"B6","04/18/2024","0098","N564JB","JFK","23:59","00:53","54","0","0","0","0","45"
"B6","04/18/2024","0394","N705JB","BOS","23:55","24:00","5","0","0","0","0","0"
"B6","04/19/2024","0098","N793JB","JFK","23:59","01:23","84","66","0","2","0","18"
"B6","04/19/2024","0394","N526JL","BOS","23:55","00:22","27","19","0","12","0","8"
"B6","04/20/2024","0098","N661JB","JFK","23:59","00:03","4","0","0","0","0","0"
"B6","04/20/2024","0394","N556JB","BOS","23:55","23:54","-1","0","0","0","0","0"
"B6","04/21/2024","0098","N607JB","JFK","23:59","23:50","-9","0","0","0","0","0"
"B6","04/21/2024","0394","N561JB","BOS","23:55","23:44","-11","0","0","0","0","0"
"B6","04/22/2024","0098","N648JB","JFK","23:59","23:39","-20","0","0","0","0","0"
"B6","04/22/2024","0394","N629JB","BOS","23:55","23:48","-7","0","0","0","0","0"
"B6","04/23/2024","0098","N589JB","JFK","23:59","23:58","-1","0","0","0","0","0"
"B6","04/23/2024","0394","N715JB","BOS","23:55","23:53","-2","0","0","0","0","0"
"B6","04/24/2024","0098","N643JB","JFK","23:59","23:48","-11","0","0","0","0","0"
"B6","04/24/2024","0394","N775JB","BOS","23:55","23:47","-8","0","0","0","0","0"
"B6","04/25/2024","0098","N627JB","JFK","23:59","23:49","-10","0","0","0","0","0"
"B6","04/25/2024","0394","N559JB","BOS","23:55","00:02","7","0","0","15","0","7"
"B6","04/26/2024","0098","N565JB","JFK","23:59","00:49","50","0","0","0","0","36"
"B6","04/26/2024","0394","N529JB","BOS","23:55","01:26","91","4","0","0","0","76"
"B6","04/27/2024","0098","N645JB","JFK","23:59","00:26","27","20","0","0","0","0"
"B6","04/27/2024","0394","N618JB","BOS","23:55","23:54","-1","0","0","0","0","0"
"B6","04/28/2024","0098","N591JB","JFK","23:59","23:46","-13","0","0","0","0","0"
"B6","04/28/2024","0394","N563JB","BOS","23:55","23:54","-1","0","0","0","0","0"
"B6","04/29/2024","0098","N599JB","JFK","23:59","00:17","18","0","0","0","0","0"
"B6","04/29/2024","0394","N2086J","BOS","23:55","23:46","-9","0","0","0","0","0"
"B6","04/30/2024","0098","N559JB","JFK","23:59","00:02","3","0","0","0","0","0"
"B6","04/30/2024","0394","N591JB","BOS","23:55","00:18","23","22","0","0","0","0"
"B6","05/01/2024","0994","N834JB","BOS","23:17","23:58","41","0","0","0","0","22"
"B6","05/01/2024","1498","N784JB","JFK","13:07","13:50","43","4","0","0","0","25"
"B6","05/02/2024","0994","N592JB","BOS","23:17","23:16","-1","0","0","0","0","0"
"B6","05/02/2024","1498","N526JL","JFK","13:07","13:09","2","0","0","0","0","0"
"B6","05/03/2024","0994","N703JB","BOS","23:17","23:17","0","0","0","0","0","0"
"B6","05/03/2024","1498","N590JB","JFK","13:07","13:05","-2","0","0","0","0","0"
"B6","05/04/2024","0994","N662JB","BOS","23:17","23:07","-10","0","0","0","0","0"
"B6","05/04/2024","1498","N592JB","JFK","13:05","12:56","-9","0","0","0","0","0"
"B6","05/05/2024","0994","N508JL","BOS","23:17","00:08","51","0","0","0","0","41"
"B6","05/05/2024","1498","N599JB","JFK","13:07","13:33","26","26","0","1","0","0"
"B6","05/06/2024","0994","N705JB","BOS","23:17","00:41","84","68","0","46","0","16"
"B6","05/06/2024","1498","N630JB","JFK","13:14","13:27","13","0","0","24","0","13"
"B6","05/07/2024","0994","N766JB","BOS","23:17","23:12","-5","0","0","18","0","0"
"B6","05/07/2024","1498","N588JB","JFK","13:14","14:23","69","47","0","7","0","22"
"B6","05/08/2024","0994","N662JB","BOS","23:17","23:30","13","0","0","0","0","0"
"B6","05/08/2024","1498","N562JB","JFK","13:14","13:40","26","0","0","0","0","0"
"B6","05/09/2024","0994","N635JB","BOS","23:17","23:06","-11","0","0","0","0","0"
"B6","05/09/2024","1498","N534JB","JFK","13:14","13:37","23","0","0","0","0","0"
"B6","05/10/2024","0994","N703JB","BOS","23:17","23:28","11","0","0","0","0","0"
"B6","05/10/2024","1498","N507JT","JFK","13:14","13:17","3","0","0","0","0","0"
"B6","05/11/2024","0994","N651JB","BOS","23:17","23:10","-7","0","0","0","0","0"
"B6","05/11/2024","1498","N746JB","JFK","13:14","13:03","-11","0","0","0","0","0"
"B6","05/12/2024","0994","N644JB","BOS","23:17","11:34","737","737","0","6","0","0"
"B6","05/12/2024","1498","N775JB","JFK","13:14","13:06","-8","0","0","0","0","0"
"B6","05/13/2024","0994","N554JB","BOS","23:17","23:08","-9","0","0","0","0","0"
"B6","05/13/2024","1498","N534JB","JFK","13:14","13:22","8","0","0","0","0","0"
"B6","05/14/2024","0994","N974JT","BOS","23:17","23:31","14","0","0","0","0","0"
"B6","05/14/2024","1498","N793JB","JFK","13:14","13:03","-11","0","0","0","0","0"
"B6","05/15/2024","0994","N629JB","BOS","23:17","23:10","-7","0","0","0","0","0"
"B6","05/15/2024","1498","N564JB","JFK","13:14","13:10","-4","0","0","0","0","0"
"B6","05/16/2024","0994","N535JB","BOS","23:17","23:11","-6","0","0","0","0","0"
"B6","05/16/2024","1498","N592JB","JFK","13:14","13:32","18","0","0","0","0","0"
"B6","05/17/2024","0994","N562JB","BOS","23:17","23:10","-7","0","0","0","0","0"
"B6","05/17/2024","1498","N508JL","JFK","13:14","13:12","-2","0","0","0","0","0"
"B6","05/18/2024","0994","N957JB","BOS","23:17","00:29","72","11","0","3","0","61"
"B6","05/18/2024","1498","N552JB","JFK","13:14","13:02","-12","0","0","0","0","0"
"B6","05/19/2024","0994","N629JB","BOS","23:17","23:26","9","0","0","8","0","9"
"B6","05/19/2024","1498","N659JB","JFK","13:14","13:33","19","0","0","0","0","0"
"B6","05/20/2024","0994","N565JB","BOS","23:17","23:11","-6","0","0","0","0","0"
"B6","05/20/2024","1498","N768JB","JFK","13:14","13:04","-10","0","0","0","0","0"
"B6","05/21/2024","0994","N570JB","BOS","23:17","23:22","5","0","0","0","0","0"
"B6","05/21/2024","1498","N568JB","JFK","13:14","13:06","-8","0","0","0","0","0"
"B6","05/22/2024","0994","N536JB","BOS","23:17","23:23","6","0","0","0","0","0"
"B6","05/22/2024","1498","N662JB","JFK","13:14","13:46","32","0","0","50","0","0"
"B6","05/23/2024","0394","N3118J","BOS","11:20","14:25","185","123","0","46","0","0"
"B6","05/23/2024","0994","N809JB","BOS","23:17","23:16","-1","0","0","0","0","0"
"B6","05/23/2024","1498","N625JB","JFK","13:14","15:59","165","16","0","0","0","132"
"B6","05/24/2024","0394","N3185J","BOS","11:20","11:21","1","1","0","31","0","0"
"B6","05/24/2024","0994","N579JB","BOS","23:17","00:22","65","15","0","0","0","32"
"B6","05/24/2024","1498","N639JB","JFK","13:14","13:18","4","0","0","0","0","0"
"B6","05/25/2024","0394","N3044J","BOS","11:20","11:14","-6","0","0","0","0","0"
"B6","05/25/2024","0994","N547JB","BOS","23:17","23:10","-7","0","0","0","0","0"
"B6","05/25/2024","1498","N535JB","JFK","13:14","13:14","0","0","0","0","0","0"
"B6","05/26/2024","0394","N3138J","BOS","11:20","11:12","-8","0","0","0","0","0"
"B6","05/26/2024","0994","N789JB","BOS","23:17","23:09","-8","0","0","26","0","0"
"B6","05/26/2024","1498","N775JB","JFK","13:14","13:59","45","36","0","14","0","9"
"B6","05/27/2024","0394","N3102J","BOS","11:20","11:55","35","0","0","32","0","0"
"B6","05/27/2024","0994","N536JB","BOS","23:17","23:52","35","13","0","0","0","3"
"B6","05/27/2024","1498","N2047J","JFK","13:14","13:33","19","0","0","0","0","0"
"B6","05/28/2024","0394","N3185J","BOS","11:05","11:01","-4","0","0","0","0","0"
"B6","05/28/2024","0994","N766JB","BOS","23:17","23:21","4","0","0","0","0","0"
"B6","05/28/2024","1498","N607JB","JFK","13:14","13:47","33","0","0","0","0","20"
"B6","05/29/2024","0394","N3123J","BOS","11:20","11:28","8","8","0","9","0","0"
"B6","05/29/2024","0994","N639JB","BOS","23:17","23:17","0","0","0","0","0","0"
"B6","05/29/2024","1498","N649JB","JFK","13:14","13:17","3","0","0","0","0","0"
"B6","05/30/2024","0394","N3085J","BOS","11:20","11:34","14","0","0","0","0","0"
"B6","05/30/2024","0994","N638JB","BOS","23:17","00:13","56","0","0","14","0","56"
"B6","05/30/2024","1498","N665JB","JFK","13:14","13:16","2","0","0","0","0","0"
"B6","05/31/2024","0394","N3185J","BOS","11:20","11:10","-10","0","0","17","0","0"
"B6","05/31/2024","0994","N612JB","BOS","23:20","23:10","-10","0","0","0","0","0"
"B6","05/31/2024","1498","N658JB","JFK","13:14","13:05","-9","0","0","0","0","0"
"B6","06/01/2024","0394","N3123J","BOS","09:35","09:34","-1","0","0","0","0","0"
"B6","06/01/2024","0994","N605JB","BOS","23:20","23:13","-7","0","0","0","0","0"
"B6","06/01/2024","1498","N640JB","JFK","13:14","13:15","1","0","0","0","0","0"
"B6","06/02/2024","0394","N3065J","BOS","09:35","09:57","22","22","0","29","0","0"
"B6","06/02/2024","0994","N605JB","BOS","23:20","23:11","-9","0","0","0","0","0"
"B6","06/02/2024","1498","N508JL","JFK","13:14","13:28","14","0","0","0","0","0"
"B6","06/03/2024","0394","N3065J","BOS","09:35","09:32","-3","0","0","0","0","0"
"B6","06/03/2024","0994","N536JB","BOS","23:20","00:51","91","0","0","4","0","91"
"B6","06/03/2024","1498","N625JB","JFK","13:14","13:16","2","0","0","0","0","0"
"B6","06/04/2024","0394","N3044J","BOS","09:35","09:26","-9","0","0","0","0","0"
"B6","06/04/2024","0994","N651JB","BOS","23:20","23:14","-6","0","0","0","0","0"
"B6","06/04/2024","1498","N635JB","JFK","13:14","13:12","-2","0","0","0","0","0"
"B6","06/05/2024","0394","N3102J","BOS","09:35","09:26","-9","0","0","0","0","0"
"B6","06/05/2024","0994","N559JB","BOS","23:20","23:14","-6","0","0","0","0","0"
"B6","06/05/2024","1498","N592JB","JFK","13:14","15:02","108","0","0","138","0","0"
"B6","06/06/2024","0394","N3104J","BOS","09:35","10:25","50","0","0","60","0","0"
"B6","06/06/2024","0994","N529JB","BOS","23:20","23:07","-13","0","0","0","0","0"
"B6","06/06/2024","1498","N568JB","JFK","13:14","15:31","137","79","0","0","0","48"
"B6","06/07/2024","0394","N606JB","BOS","09:35","19:59","624","505","0","46","0","119"
"B6","06/07/2024","0994","N633JB","BOS","23:20","23:14","-6","0","0","0","0","0"
"B6","06/07/2024","1498","N712JB","JFK","13:14","13:51","37","28","0","30","0","9"
"B6","06/08/2024","0394","N3189J","BOS","09:35","09:41","6","0","0","0","0","0"
"B6","06/08/2024","0994","N547JB","BOS","23:20","00:32","72","1","0","0","0","47"
"B6","06/08/2024","1498","N807JB","JFK","13:14","16:04","170","144","0","4","0","26"
"B6","06/09/2024","0394","N3185J","BOS","09:35","10:00","25","0","0","0","0","0"
"B6","06/09/2024","0994","N529JB","BOS","23:20","23:09","-11","0","0","0","0","0"
"B6","06/09/2024","1498","N804JB","JFK","13:14","13:35","21","11","0","0","0","7"
"B6","06/10/2024","0394","N3123J","BOS","09:35","09:37","2","0","0","0","0","0"
"B6","06/10/2024","0994","N606JB","BOS","23:20","23:19","-1","0","0","0","0","0"
"B6","06/10/2024","1498","N784JB","JFK","13:14","13:05","-9","0","0","0","0","0"
"B6","06/11/2024","0394","N3065J","BOS","09:35","09:28","-7","0","0","0","0","0"
"B6","06/11/2024","0994","N629JB","BOS","23:20","23:14","-6","0","0","0","0","0"
"B6","06/11/2024","1498","N547JB","JFK","13:14","13:47","33","17","0","0","0","0"
"B6","06/12/2024","0394","N3157J","BOS","09:35","09:34","-1","0","0","0","0","0"
"B6","06/12/2024","0994","N585JB","BOS","23:20","23:10","-10","0","0","0","0","0"
"B6","06/12/2024","1498","N760JB","JFK","13:14","13:08","-6","0","0","0","0","0"
"B6","06/13/2024","0098","N591JB","JFK","23:59","23:56","-3","0","0","0","0","0"
"B6","06/13/2024","0394","N633JB","BOS","11:52","11:51","-1","0","0","0","0","0"
"B6","06/13/2024","0994","N3194J","BOS","23:48","01:09","81","5","0","0","0","57"
"B6","06/13/2024","1498","N657JB","JFK","13:03","13:25","22","9","0","0","0","7"
"B6","06/14/2024","0098","N715JB","JFK","23:59","02:25","146","0","0","3","0","146"
"B6","06/14/2024","0394","N615JB","BOS","11:52","12:53","61","0","0","31","0","8"
"B6","06/14/2024","0994","N3145J","BOS","23:48","00:47","59","2","0","0","0","54"
"B6","06/14/2024","1498","N715JB","JFK","13:04","13:49","45","0","0","80","0","0"
"B6","06/15/2024","0098","N641JB","JFK","23:59","01:03","64","0","0","11","0","64"
"B6","06/15/2024","0394","N615JB","BOS","10:04","10:12","8","0","0","0","0","0"
"B6","06/15/2024","0994","N3115J","BOS","23:07","00:05","58","58","0","7","0","0"
"B6","06/15/2024","1498","N955JB","JFK","14:58","15:32","34","0","0","0","0","0"
"B6","06/16/2024","0098","N779JB","JFK","23:59","00:53","54","6","0","3","0","48"
"B6","06/16/2024","0394","N615JB","BOS","11:52","12:16","24","0","0","0","0","0"
"B6","06/16/2024","0994","N3121J","BOS","23:48","02:46","178","2","0","0","0","170"
"B6","06/16/2024","1498","N763JB","JFK","13:03","13:16","13","0","0","0","0","0"
"B6","06/17/2024","0098","N527JL","JFK","23:59","00:23","24","0","0","0","0","16"
"B6","06/17/2024","0394","N796JB","BOS","11:52","12:08","16","16","0","1","0","0"
"B6","06/17/2024","0994","N3104J","BOS","23:48","00:07","19","0","0","67","0","19"
"B6","06/17/2024","1498","N618JB","JFK","13:03","13:38","35","34","0","12","0","1"
"B6","06/18/2024","0098","N644JB","JFK","23:59","23:53","-6","0","0","33","0","0"
"B6","06/18/2024","0394","N591JB","BOS","11:52","11:48","-4","0","0","0","0","0"
"B6","06/18/2024","0994","N3023J","BOS","23:48","00:32","44","44","0","2","0","0"
"B6","06/18/2024","1498","N635JB","JFK","13:03","14:27","84","0","0","58","0","84"
"B6","06/19/2024","0098","N531JL","JFK","23:59","23:52","-7","0","0","0","0","0"
"B6","06/19/2024","0394","N612JB","BOS","11:52","11:44","-8","0","0","0","0","0"
"B6","06/19/2024","0994","N3156J","BOS","23:48","01:10","82","0","0","0","0","68"
"B6","06/19/2024","1498","N651JB","JFK","13:03","12:55","-8","0","0","0","0","0"
"B6","06/20/2024","0098","N613JB","JFK","23:59","00:01","2","0","0","0","0","0"
"B6","06/20/2024","0394","N712JB","BOS","11:52","12:12","20","0","0","29","0","0"
"B6","06/20/2024","0994","N3115J","BOS","23:48","02:47","179","27","0","0","0","136"
"B6","06/20/2024","1498","N639JB","JFK","13:03","13:07","4","0","0","0","0","0"
"B6","06/21/2024","0098","N592JB","JFK","23:59","00:41","42","0","0","0","0","34"
"B6","06/21/2024","0394","N571JB","BOS","11:52","11:57","5","0","0","0","0","0"
"B6","06/21/2024","0994","N3138J","BOS","23:48","03:36","228","0","0","0","0","215"
"B6","06/21/2024","1498","N645JB","JFK","13:04","13:04","0","0","0","16","0","0"
"B6","06/22/2024","0098","N591JB","JFK","23:59","02:29","150","0","0","0","0","145"
"B6","06/22/2024","0394","N809JB","BOS","10:04","10:06","2","0","0","0","0","0"
"B6","06/22/2024","0994","N3194J","BOS","23:07","23:55","48","0","0","5","0","48"
"B6","06/22/2024","1498","N971JT","JFK","14:58","17:39","161","0","0","11","0","148"
"B6","06/23/2024","0098","N593JB","JFK","23:59","01:38","99","11","0","0","0","77"
"B6","06/23/2024","0394","N784JB","BOS","11:52","12:37","45","0","0","106","0","0"
"B6","06/23/2024","0994","N3132J","BOS","23:48","24:00","12","0","0","0","0","0"
"B6","06/23/2024","1498","N591JB","JFK","13:03","13:20","17","0","0","15","0","5"
"B6","06/24/2024","0098","N775JB","JFK","23:59","24:00","1","0","0","0","0","0"
"B6","06/24/2024","0394","N605JB","BOS","11:52","14:43","171","22","0","0","0","136"
"B6","06/24/2024","0994","N3115J","BOS","23:48","01:19","91","2","0","7","0","89"
"B6","06/24/2024","1498","N630JB","JFK","13:03","13:52","49","39","0","3","0","10"
"B6","06/25/2024","0098","N583JB","JFK","23:59","23:50","-9","0","0","0","0","0"
"B6","06/25/2024","0394","N644JB","BOS","11:52","11:48","-4","0","0","0","0","0"
"B6","06/25/2024","0994","N3023J","BOS","23:48","00:01","13","0","0","0","0","0"
"B6","06/25/2024","1498","N629JB","JFK","13:03","13:03","0","0","0","0","0","0"
"B6","06/26/2024","0098","N559JB","JFK","23:59","12:09","730","374","0","7","0","356"
"B6","06/26/2024","0394","N809JB","BOS","11:52","11:51","-1","0","0","0","0","0"
"B6","06/26/2024","0994","N3139J","BOS","23:48","02:19","151","4","0","0","0","131"
"B6","06/26/2024","1498","N729JB","JFK","13:03","13:34","31","0","0","28","0","21"
"B6","06/27/2024","0098","N623JB","JFK","23:59","23:47","-12","0","0","0","0","0"
"B6","06/27/2024","0394","N595JB","BOS","11:52","11:44","-8","0","0","0","0","0"
"B6","06/27/2024","0994","N3104J","BOS","23:48","23:56","8","0","0","0","0","0"
"B6","06/27/2024","1498","N623JB","JFK","13:03","13:02","-1","0","0","0","0","0"
"B6","06/28/2024","0098","N559JB","JFK","23:59","01:23","84","21","0","0","0","49"
"B6","06/28/2024","0394","N536JB","BOS","11:52","11:52","0","0","0","0","0","0"
"B6","06/28/2024","0994","N972JT","BOS","23:48","23:53","5","0","0","0","0","0"
"B6","06/28/2024","1498","N559JB","JFK","13:04","13:40","36","18","0","0","0","3"
"B6","06/29/2024","0098","N708JB","JFK","23:59","23:47","-12","0","0","0","0","0"
"B6","06/29/2024","0394","N570JB","BOS","10:04","10:41","37","37","0","1","0","0"
"B6","06/29/2024","0994","N3085J","BOS","23:07","12:30","803","15","0","0","0","780"
"B6","06/29/2024","1498","N999JQ","JFK","14:58","15:03","5","0","0","41","0","5"
"B6","06/30/2024","0098","N652JB","JFK","23:59","01:05","66","49","0","0","0","0"
"B6","06/30/2024","0394","N624JB","BOS","11:52","12:08","16","16","0","15","0","0"
"B6","06/30/2024","0994","N3145J","BOS","23:48","00:43","55","0","0","1","0","55"
"B6","06/30/2024","1498","N652JB","JFK","13:03","00:00","0","0","0","0","0","0"
"B6","07/01/2024","0098","N562JB","JFK","23:59","23:47","-12","0","0","0","0","0"
"B6","07/01/2024","0394","N644JB","BOS","11:52","11:51","-1","0","0","0","0","0"
"B6","07/01/2024","0994","N3125J","BOS","23:48","02:00","132","0","0","0","0","129"
"B6","07/01/2024","1498","N612JB","JFK","13:03","13:15","12","0","0","0","0","0"
"B6","07/02/2024","0098","N641JB","JFK","23:59","00:05","6","0","0","0","0","0"
"B6","07/02/2024","0394","N585JB","BOS","11:52","12:01","9","0","0","0","0","0"
"B6","07/02/2024","0994","N517JB","BOS","23:48","23:42","-6","0","0","0","0","0"
"B6","07/02/2024","1498","N507JT","JFK","13:03","13:27","24","0","0","0","0","0"
"B6","07/03/2024","0098","N913JB","JFK","23:59","23:55","-4","0","0","0","0","0"
"B6","07/03/2024","0394","N2142J","BOS","11:52","11:45","-7","0","0","0","0","0"
"B6","07/03/2024","0994","N3145J","BOS","23:48","00:48","60","0","0","0","0","44"
"B6","07/03/2024","1498","N531JL","JFK","13:03","13:00","-3","0","0","0","0","0"
"B6","07/04/2024","0098","N708JB","JFK","23:59","23:48","-11","0","0","0","0","0"
"B6","07/04/2024","0394","N536JB","BOS","11:52","11:46","-6","0","0","0","0","0"
"B6","07/04/2024","0994","N3065J","BOS","23:48","23:42","-6","0","0","0","0","0"
"B6","07/04/2024","1498","N566JB","JFK","13:03","12:54","-9","0","0","0","0","0"
"B6","07/05/2024","0098","N809JB","JFK","23:59","00:22","23","0","0","0","0","0"
"B6","07/05/2024","0394","N796JB","BOS","11:52","11:52","0","0","0","0","0","0"
"B6","07/05/2024","0994","N995JL","BOS","23:48","00:36","48","5","0","0","0","22"
"B6","07/05/2024","1498","N554JB","JFK","13:04","13:01","-3","0","0","0","0","0"
"B6","07/06/2024","0098","N794JB","JFK","23:59","23:59","0","0","0","0","0","0"
"B6","07/06/2024","0394","N565JB","BOS","11:30","11:25","-5","0","0","0","0","0"
"B6","07/06/2024","0994","N3138J","BOS","23:45","00:07","22","0","0","0","0","0"
"B6","07/06/2024","1498","N973JT","JFK","14:58","14:47","-11","0","0","0","0","0"
"B6","07/07/2024","0098","N649JB","JFK","23:59","00:08","9","0","0","0","0","0"
"B6","07/07/2024","0394","N563JB","BOS","11:45","11:53","8","0","0","0","0","0"
"B6","07/07/2024","0994","N3194J","BOS","23:46","00:29","43","0","0","0","0","20"
"B6","07/07/2024","1498","N529JB","JFK","13:03","13:23","20","0","0","0","0","0"
"B6","07/08/2024","0098","N766JB","JFK","23:59","23:47","-12","0","0","0","0","0"
"B6","07/08/2024","0394","N638JB","BOS","11:45","12:08","23","0","0","0","0","0"
"B6","07/08/2024","0994","N3196J","BOS","23:46","01:33","107","0","0","0","0","81"
"B6","07/08/2024","1498","N712JB","JFK","13:03","12:59","-4","0","0","0","0","0"
"B6","07/09/2024","0098","N508JL","JFK","23:59","15:01","902","902","0","33","0","0"
"B6","07/09/2024","0394","N638JB","BOS","11:45","11:39","-6","0","0","0","0","0"
"B6","07/09/2024","0994","N3196J","BOS","23:46","23:37","-9","0","0","0","0","0"
"B6","07/09/2024","1498","N598JB","JFK","13:03","13:01","-2","0","0","0","0","0"
"B6","07/10/2024","0098","N570JB","JFK","23:59","01:33","94","0","0","0","0","79"
"B6","07/10/2024","0394","N585JB","BOS","11:50","11:44","-6","0","0","0","0","0"
"B6","07/10/2024","0994","N3142J","BOS","23:46","00:29","43","0","0","0","0","30"
"B6","07/10/2024","1498","N552JB","JFK","13:03","13:32","29","0","0","18","0","29"
"B6","07/11/2024","0098","N599JB","JFK","23:59","23:49","-10","0","0","0","0","0"
"B6","07/11/2024","0394","N644JB","BOS","11:45","12:12","27","0","0","0","0","0"
"B6","07/11/2024","0994","N3195J","BOS","23:46","00:39","53","0","0","0","0","47"
"B6","07/11/2024","1498","N625JB","JFK","13:03","13:07","4","0","0","0","0","0"
"B6","07/12/2024","0098","N599JB","JFK","23:59","23:51","-8","0","0","0","0","0"
"B6","07/12/2024","0394","N763JB","BOS","11:45","11:39","-6","0","0","0","0","0"
"B6","07/12/2024","0994","N3138J","BOS","23:46","23:39","-7","0","0","0","0","0"
"B6","07/12/2024","1498","N594JB","JFK","13:04","13:54","50","0","0","52","0","4"
"B6","07/13/2024","0098","N594JB","JFK","23:59","23:58","-1","0","0","0","0","0"
"B6","07/13/2024","0394","N763JB","BOS","11:30","11:28","-2","0","0","0","0","0"
"B6","07/13/2024","0994","N3132J","BOS","23:45","00:25","40","37","0","0","0","0"
"B6","07/13/2024","1498","N972JT","JFK","14:58","14:55","-3","0","0","0","0","0"
"B6","07/14/2024","0098","N779JB","JFK","23:59","01:13","74","37","0","12","0","37"
"B6","07/14/2024","0394","N590JB","BOS","11:45","11:45","0","0","0","0","0","0"
"B6","07/14/2024","0994","N3196J","BOS","23:46","00:28","42","0","0","2","0","42"
"B6","07/14/2024","1498","N779JB","JFK","13:03","13:17","14","9","0","37","0","5"
"B6","07/15/2024","0098","N712JB","JFK","23:59","23:54","-5","0","0","0","0","0"
"B6","07/15/2024","0394","N665JB","BOS","11:45","11:43","-2","0","0","0","0","0"
"B6","07/15/2024","0994","N3104J","BOS","23:46","01:49","123","5","0","0","0","97"
"B6","07/15/2024","1498","N955JB","JFK","13:03","13:08","5","0","0","0","0","0"
"B6","07/16/2024","0098","N637JB","JFK","23:59","01:20","81","0","0","15","0","81"
"B6","07/16/2024","0394","N640JB","BOS","11:45","11:40","-5","0","0","0","0","0"
"B6","07/16/2024","0994","N3123J","BOS","23:46","00:32","46","0","0","0","0","29"
"B6","07/16/2024","1498","N794JB","JFK","13:03","13:49","46","0","0","38","0","0"
"B6","07/17/2024","0098","N712JB","JFK","23:59","01:00","61","0","0","0","0","41"
"B6","07/17/2024","0394","N662JB","BOS","11:50","12:15","25","0","0","0","0","0"
"B6","07/17/2024","0994","N3156J","BOS","23:46","00:03","17","0","0","0","0","0"
"B6","07/17/2024","1498","N793JB","JFK","13:03","13:21","18","0","0","4","0","12"
"B6","07/18/2024","0098","N583JB","JFK","23:59","00:52","53","6","0","0","0","39"
"B6","07/18/2024","0394","N796JB","BOS","11:45","11:39","-6","0","0","0","0","0"
"B6","07/18/2024","0994","N3194J","BOS","23:46","23:47","1","0","0","0","0","0"
"B6","07/18/2024","1498","N709JB","JFK","13:03","13:01","-2","0","0","0","0","0"
"B6","07/19/2024","0098","N768JB","JFK","23:59","23:50","-9","0","0","39","0","0"
"B6","07/19/2024","0394","N789JB","BOS","11:45","11:40","-5","0","0","0","0","0"
"B6","07/19/2024","0994","N3169J","BOS","23:46","00:45","59","3","0","0","0","54"
"B6","07/19/2024","1498","N563JB","JFK","13:04","13:10","6","0","0","0","0","0"
"B6","07/20/2024","0098","N653JB","JFK","23:59","01:32","93","7","0","1","0","86"
"B6","07/20/2024","0394","N607JB","BOS","11:30","11:29","-1","0","0","0","0","0"
"B6","07/20/2024","0994","N3152J","BOS","23:45","00:07","22","0","0","0","0","0"
"B6","07/20/2024","1498","N903JB","JFK","14:58","15:00","2","0","0","0","0","0"
"B6","07/21/2024","0098","N558JB","JFK","23:59","23:58","-1","0","0","0","0","0"
"B6","07/21/2024","0394","N834JB","BOS","11:45","11:43","-2","0","0","0","0","0"
"B6","07/21/2024","0994","N3115J","BOS","23:46","23:38","-8","0","0","0","0","0"
"B6","07/21/2024","1498","N547JB","JFK","13:03","18:26","323","99","0","30","0","224"
"B6","07/22/2024","0098","N635JB","JFK","23:59","01:23","84","33","0","0","0","49"
"B6","07/22/2024","0394","N630JB","BOS","11:45","12:49","64","57","0","0","0","0"
"B6","07/22/2024","0994","N3112J","BOS","23:46","23:49","3","0","0","0","0","0"
"B6","07/22/2024","1498","N547JB","JFK","13:03","16:30","207","204","0","18","0","3"
"B6","07/23/2024","0098","N552JB","JFK","23:59","23:55","-4","0","0","0","0","0"
"B6","07/23/2024","0394","N607JB","BOS","11:45","11:41","-4","0","0","0","0","0"
"B6","07/23/2024","0994","N3156J","BOS","23:46","00:52","66","4","0","0","0","60"
"B6","07/23/2024","1498","N552JB","JFK","13:03","13:01","-2","0","0","0","0","0"
"B6","07/24/2024","0098","N629JB","JFK","23:59","00:13","14","0","0","0","0","0"
