Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","10/04/2024","0497","N978AK","SEA","15:45","16:20","35","0","0","0","0","21"
"AS","10/04/2024","0783","N408AS","PDX","19:50","20:24","34","27","0","0","0","0"
"AS","10/05/2024","0321","N570AS","SEA","18:25","18:36","11","0","0","0","0","0"
"AS","10/05/2024","0355","N552AS","SAN","17:10","17:22","12","0","0","3","0","12"
"AS","10/05/2024","0377","N442AS","SEA","07:00","06:50","-10","0","0","0","0","0"
"AS","10/05/2024","0497","N290AK","SEA","15:45","15:53","8","0","0","0","0","0"
"AS","10/05/2024","0783","N971AK","PDX","19:50","19:44","-6","0","0","0","0","0"
"AS","10/06/2024","0321","N508AS","SEA","18:25","18:31","6","0","0","0","0","0"
"AS","10/06/2024","0355","N709AL","SAN","17:10","17:19","9","0","0","0","0","0"
"AS","10/06/2024","0377","N962AK","SEA","07:00","06:51","-9","0","0","0","0","0"
"AS","10/06/2024","0497","N990AK","SEA","15:45","15:42","-3","0","0","0","0","0"
"AS","10/06/2024","0783","N298AK","PDX","19:50","20:39","49","0","0","0","0","36"
"AS","10/07/2024","0321","N560AS","SEA","18:25","18:41","16","0","0","0","0","0"
"AS","10/07/2024","0355","N481AS","SAN","17:10","17:18","8","0","0","0","0","0"
"AS","10/07/2024","0377","N273AK","SEA","07:00","07:00","0","0","0","0","0","0"
"AS","10/07/2024","0497","N533AS","SEA","15:45","15:51","6","0","0","0","0","0"
"AS","10/07/2024","0783","N270AK","PDX","19:50","19:50","0","0","0","0","0","0"
"AS","10/08/2024","0321","N963AK","SEA","18:25","18:22","-3","0","0","0","0","0"
"AS","10/08/2024","0355","N287AK","SAN","17:10","18:28","78","0","0","47","0","72"
"AS","10/08/2024","0377","N453AS","SEA","07:00","06:56","-4","0","0","0","0","0"
"AS","10/08/2024","0497","N238AK","SEA","15:45","15:47","2","0","0","0","0","0"
"AS","10/08/2024","0783","N581AS","PDX","19:50","19:38","-12","0","0","0","0","0"
"AS","10/09/2024","0321","N921AK","SEA","18:25","18:39","14","0","0","0","0","0"
"AS","10/09/2024","0355","N251AK","SAN","17:10","17:27","17","3","0","18","0","14"
"AS","10/09/2024","0377","N282AK","SEA","07:00","06:55","-5","0","0","0","0","0"
"AS","10/09/2024","0497","N281AK","SEA","15:45","16:10","25","0","0","0","0","0"
"AS","10/09/2024","0783","N983AK","PDX","19:50","19:45","-5","0","0","0","0","0"
"AS","10/10/2024","0321","N551AS","SEA","18:25","18:40","15","0","0","3","0","15"
"AS","10/10/2024","0355","N913AK","SAN","17:10","17:23","13","0","0","0","0","0"
"AS","10/10/2024","0377","N976AK","SEA","07:00","06:52","-8","0","0","0","0","0"
"AS","10/10/2024","0497","N942AK","SEA","15:45","15:43","-2","0","0","0","0","0"
"AS","10/10/2024","0783","N294AK","PDX","19:50","20:47","57","0","0","0","0","49"
"AS","10/11/2024","0321","N263AK","SEA","18:25","19:07","42","0","0","0","0","19"
"AS","10/11/2024","0355","N486AS","SAN","17:10","18:02","52","10","0","0","0","33"
"AS","10/11/2024","0377","N964AK","SEA","07:00","06:53","-7","0","0","0","0","0"
"AS","10/11/2024","0497","N973AK","SEA","15:45","15:47","2","0","0","0","0","0"
"AS","10/11/2024","0783","N435AS","PDX","19:50","20:09","19","0","0","3","0","19"
"AS","10/12/2024","0321","N594AS","SEA","18:25","19:01","36","0","0","0","0","0"
"AS","10/12/2024","0355","N448AS","SAN","17:10","17:23","13","0","0","0","0","0"
"AS","10/12/2024","0377","N982AK","SEA","07:00","06:53","-7","0","0","0","0","0"
"AS","10/12/2024","0497","N419AS","SEA","15:45","15:39","-6","0","0","0","0","0"
"AS","10/12/2024","0783","N941AK","PDX","19:50","20:00","10","0","0","0","0","0"
"AS","10/13/2024","0321","N535AS","SEA","18:25","18:57","32","0","0","0","0","0"
"AS","10/13/2024","0355","N982AK","SAN","17:10","17:08","-2","0","0","0","0","0"
"AS","10/13/2024","0377","N703AL","SEA","07:00","06:56","-4","0","0","0","0","0"
"AS","10/13/2024","0497","N943AK","SEA","15:45","15:55","10","0","0","0","0","0"
"AS","10/13/2024","0783","N722AL","PDX","19:50","19:59","9","0","0","0","0","0"
"AS","10/14/2024","0321","N518AS","SEA","18:25","18:19","-6","0","0","0","0","0"
"AS","10/14/2024","0355","N270AK","SAN","17:10","17:05","-5","0","0","0","0","0"
"AS","10/14/2024","0377","N297AK","SEA","07:00","06:51","-9","0","0","0","0","0"
"AS","10/14/2024","0497","N593AS","SEA","15:45","15:47","2","0","0","0","0","0"
"AS","10/14/2024","0783","N926AK","PDX","19:50","19:40","-10","0","0","0","0","0"
"AS","10/15/2024","0321","N529AS","SEA","18:25","18:18","-7","0","0","0","0","0"
"AS","10/15/2024","0355","N936AK","SAN","17:10","17:13","3","0","0","0","0","0"
"AS","10/15/2024","0377","N495AS","SEA","07:00","06:55","-5","0","0","0","0","0"
"AS","10/15/2024","0497","N964AK","SEA","15:45","15:41","-4","0","0","0","0","0"
"AS","10/15/2024","0783","N277AK","PDX","19:50","19:38","-12","0","0","0","0","0"
"AS","10/16/2024","0321","N253AK","SEA","18:25","18:30","5","0","0","0","0","0"
"AS","10/16/2024","0355","N282AK","SAN","17:10","17:18","8","0","0","0","0","0"
"AS","10/16/2024","0377","N969AK","SEA","07:00","06:57","-3","0","0","0","0","0"
"AS","10/16/2024","0497","N280AK","SEA","15:45","15:55","10","0","0","0","0","0"
"AS","10/16/2024","0783","N984AK","PDX","19:50","19:51","1","0","0","0","0","0"
"AS","10/17/2024","0321","N297AK","SEA","18:25","18:17","-8","0","0","0","0","0"
"AS","10/17/2024","0355","N293AK","SAN","17:10","17:05","-5","0","0","0","0","0"
"AS","10/17/2024","0377","N468AS","SEA","07:00","06:51","-9","0","0","0","0","0"
"AS","10/17/2024","0497","N722AL","SEA","15:45","15:41","-4","0","0","0","0","0"
"AS","10/17/2024","0783","N977AK","PDX","19:50","20:02","12","0","0","0","0","0"
"AS","10/18/2024","0321","N517AS","SEA","18:25","18:23","-2","0","0","0","0","0"
"AS","10/18/2024","0355","N277AK","SAN","17:10","17:00","-10","0","0","0","0","0"
"AS","10/18/2024","0377","N707AL","SEA","07:00","06:54","-6","0","0","0","0","0"
"AS","10/18/2024","0497","N917AK","SEA","15:45","15:42","-3","0","0","0","0","0"
"AS","10/18/2024","0783","N471AS","PDX","19:50","19:38","-12","0","0","0","0","0"
"AS","10/19/2024","0321","N558AS","SEA","18:25","18:39","14","0","0","0","0","0"
"AS","10/19/2024","0355","N506AS","SAN","17:10","19:45","155","0","0","13","0","155"
"AS","10/19/2024","0377","N943AK","SEA","07:00","06:57","-3","0","0","0","0","0"
"AS","10/19/2024","0497","N938AK","SEA","15:45","15:44","-1","0","0","0","0","0"
"AS","10/19/2024","0783","N481AS","PDX","19:50","20:49","59","0","0","0","0","42"
"AS","10/20/2024","0321","N588AS","SEA","18:25","18:27","2","0","0","0","0","0"
"AS","10/20/2024","0355","N710AL","SAN","17:10","00:00","0","0","0","0","0","0"
"AS","10/20/2024","0377","N568AS","SEA","07:00","06:55","-5","0","0","0","0","0"
"AS","10/20/2024","0497","N917AK","SEA","15:45","15:55","10","0","0","0","0","0"
"AS","10/20/2024","0783","N260AK","PDX","19:50","19:44","-6","0","0","0","0","0"
"AS","10/21/2024","0321","N565AS","SEA","18:25","18:24","-1","0","0","0","0","0"
"AS","10/21/2024","0355","N481AS","SAN","17:10","17:07","-3","0","0","0","0","0"
"AS","10/21/2024","0377","N471AS","SEA","07:00","06:56","-4","0","0","0","0","0"
"AS","10/21/2024","0497","N967AK","SEA","15:45","15:42","-3","0","0","0","0","0"
"AS","10/21/2024","0783","N491AS","PDX","19:50","19:45","-5","0","0","0","0","0"
"AS","10/22/2024","0321","N290AK","SEA","18:25","18:19","-6","0","0","0","0","0"
"AS","10/22/2024","0355","N928AK","SAN","17:10","17:07","-3","0","0","0","0","0"
"AS","10/22/2024","0377","N912AK","SEA","07:00","07:00","0","0","0","0","0","0"
"AS","10/22/2024","0497","N903AK","SEA","15:45","15:35","-10","0","0","0","0","0"
"AS","10/22/2024","0783","N506AS","PDX","19:50","19:42","-8","0","0","0","0","0"
"AS","10/23/2024","0321","N409AS","SEA","18:25","18:17","-8","0","0","0","0","0"
"AS","10/23/2024","0355","N706AL","SAN","17:10","17:08","-2","0","0","0","0","0"
"AS","10/23/2024","0377","N948AK","SEA","07:00","06:56","-4","0","0","0","0","0"
"AS","10/23/2024","0497","N934AK","SEA","15:45","15:40","-5","0","0","0","0","0"
"AS","10/23/2024","0783","N287AK","PDX","19:50","19:53","3","0","0","0","0","0"
"AS","10/24/2024","0321","N403AS","SEA","18:25","18:17","-8","0","0","0","0","0"
"AS","10/24/2024","0355","N926AK","SAN","17:10","17:07","-3","0","0","0","0","0"
"AS","10/24/2024","0377","N453AS","SEA","07:00","06:55","-5","0","0","0","0","0"
"AS","10/24/2024","0497","N264AK","SEA","15:45","15:43","-2","0","0","0","0","0"
"AS","10/24/2024","0783","N283AK","PDX","19:50","19:36","-14","0","0","0","0","0"
"AS","10/25/2024","0321","N285AK","SEA","18:25","18:35","10","0","0","0","0","0"
"AS","10/25/2024","0355","N474AS","SAN","17:10","17:21","11","0","0","0","0","0"
"AS","10/25/2024","0377","N973AK","SEA","07:00","06:52","-8","0","0","0","0","0"
"AS","10/25/2024","0497","N272AK","SEA","15:45","15:45","0","0","0","0","0","0"
"AS","10/25/2024","0783","N942AK","PDX","19:50","19:53","3","0","0","0","0","0"
"AS","10/26/2024","0321","N479AS","SEA","18:25","18:14","-11","0","0","0","0","0"
"AS","10/26/2024","0355","N559AS","SAN","17:10","17:05","-5","0","0","0","0","0"
"AS","10/26/2024","0377","N468AS","SEA","07:00","06:55","-5","0","0","0","0","0"
"AS","10/26/2024","0497","N281AK","SEA","15:45","15:39","-6","0","0","0","0","0"
"AS","10/26/2024","0783","N298AK","PDX","19:50","19:31","-19","0","0","0","0","0"
"AS","10/27/2024","0321","N703AL","SEA","18:35","18:28","-7","0","0","0","0","0"
"AS","10/27/2024","0355","N413AS","SAN","17:00","17:25","25","0","0","0","0","0"
"AS","10/27/2024","0377","N459AS","SEA","07:00","07:14","14","0","0","0","0","0"
"AS","10/27/2024","0497","N469AS","SEA","15:45","15:56","11","0","0","0","0","0"
"AS","10/27/2024","0783","N960AK","PDX","19:55","19:53","-2","0","0","0","0","0"
"AS","10/28/2024","0321","N275AK","SEA","18:35","18:39","4","0","0","0","0","0"
"AS","10/28/2024","0355","N268AK","SAN","17:00","17:33","33","0","0","0","0","32"
"AS","10/28/2024","0377","N716AL","SEA","07:00","06:55","-5","0","0","0","0","0"
"AS","10/28/2024","0497","N990AK","SEA","15:50","16:14","24","0","0","0","0","15"
"AS","10/28/2024","0783","N467AS","PDX","19:55","19:50","-5","0","0","0","0","0"
"AS","10/29/2024","0355","N549AS","SAN","17:00","17:22","22","15","0","0","0","0"
"AS","10/29/2024","0377","N949AK","SEA","07:00","06:58","-2","0","0","0","0","0"
"AS","10/29/2024","0497","N407AS","SEA","15:50","15:54","4","0","0","0","0","0"
"AS","10/29/2024","0785","N270AK","PDX","18:40","18:37","-3","0","0","0","0","0"
"AS","10/30/2024","0355","N805AK","SAN","17:00","17:07","7","0","0","0","0","0"
"AS","10/30/2024","0377","N917AK","SEA","07:00","06:56","-4","0","0","0","0","0"
"AS","10/30/2024","0497","N924AK","SEA","15:50","16:19","29","0","0","0","0","18"
"AS","10/30/2024","0785","N977AK","PDX","18:40","18:39","-1","0","0","0","0","0"
"AS","10/31/2024","0321","N971AK","SEA","18:35","18:44","9","0","0","0","0","0"
"AS","10/31/2024","0355","N912AK","SAN","17:00","16:49","-11","0","0","18","0","0"
"AS","10/31/2024","0377","N294AK","SEA","07:00","06:52","-8","0","0","0","0","0"
"AS","10/31/2024","0783","N472AS","PDX","19:55","20:45","50","0","0","0","0","46"
"AS","11/01/2024","0321","N924AK","SEA","18:35","18:21","-14","0","0","0","0","0"
"AS","11/01/2024","0355","N960AK","SAN","17:00","17:15","15","0","0","3","0","15"
"AS","11/01/2024","0377","N962AK","SEA","07:00","06:43","-17","0","0","0","0","0"
"AS","11/01/2024","0497","N237AK","SEA","15:50","15:43","-7","0","0","0","0","0"
"AS","11/01/2024","0783","N403AS","PDX","19:55","20:15","20","0","0","0","0","0"
"AS","11/02/2024","0355","N921AK","SAN","17:00","16:59","-1","0","0","0","0","0"
"AS","11/02/2024","0377","N569AS","SEA","07:00","06:48","-12","0","0","0","0","0"
"AS","11/02/2024","0497","N296AK","SEA","15:50","15:45","-5","0","0","0","0","0"
"AS","11/02/2024","0787","N277AK","PDX","18:35","18:27","-8","0","0","0","0","0"
"AS","11/03/2024","0321","N915AK","SEA","18:35","18:50","15","0","0","0","0","0"
"AS","11/03/2024","0355","N538AS","SAN","17:00","17:19","19","19","0","5","0","0"
"AS","11/03/2024","0377","N251AK","SEA","07:00","06:51","-9","0","0","0","0","0"
"AS","11/03/2024","0497","N709AL","SEA","15:45","15:59","14","0","0","0","0","0"
"AS","11/03/2024","0783","N280AK","PDX","19:55","20:27","32","0","0","0","0","15"
"AS","11/04/2024","0321","N294AK","SEA","18:35","18:27","-8","0","0","0","0","0"
"AS","11/04/2024","0355","N990AK","SAN","17:00","16:58","-2","0","0","18","0","0"
"AS","11/04/2024","0377","N291BT","SEA","07:00","07:45","45","39","0","0","0","0"
"AS","11/04/2024","0497","N518AS","SEA","15:50","15:49","-1","0","0","0","0","0"
"AS","11/04/2024","0783","N926AK","PDX","19:55","20:30","35","0","0","0","0","35"
"AS","11/05/2024","0355","N532AS","SAN","17:00","16:58","-2","0","0","0","0","0"
"AS","11/05/2024","0377","N720AL","SEA","07:00","06:51","-9","0","0","0","0","0"
"AS","11/05/2024","0497","N457AS","SEA","15:50","15:50","0","0","0","0","0","0"
"AS","11/05/2024","0785","N958AK","PDX","18:40","18:36","-4","0","0","0","0","0"
"AS","11/06/2024","0355","N566AS","SAN","17:00","17:02","2","0","0","22","0","0"
"AS","11/06/2024","0377","N709AL","SEA","07:00","06:51","-9","0","0","0","0","0"
"AS","11/06/2024","0497","N272AK","SEA","15:50","15:44","-6","0","0","0","0","0"
"AS","11/06/2024","0785","N282AK","PDX","18:40","18:28","-12","0","0","0","0","0"
"AS","11/07/2024","0321","N972AK","SEA","18:35","18:28","-7","0","0","0","0","0"
"AS","11/07/2024","0355","N954AK","SAN","17:00","17:00","0","0","0","0","0","0"
"AS","11/07/2024","0377","N724AL","SEA","07:00","06:44","-16","0","0","0","0","0"
"AS","11/07/2024","0497","N481AS","SEA","15:50","15:59","9","0","0","0","0","0"
"AS","11/07/2024","0783","N977AK","PDX","19:55","20:23","28","0","0","22","0","0"
"AS","11/08/2024","0321","N264AK","SEA","18:35","19:35","60","0","0","0","0","34"
"AS","11/08/2024","0355","N479AS","SAN","17:00","18:19","79","0","0","0","0","78"
"AS","11/08/2024","0377","N281AK","SEA","07:00","06:50","-10","0","0","0","0","0"
"AS","11/08/2024","0497","N723AL","SEA","15:50","18:30","160","139","0","0","0","0"
"AS","11/08/2024","0783","N954AK","PDX","19:55","20:37","42","0","0","0","0","26"
"AS","11/09/2024","0355","N266AK","SAN","17:00","16:55","-5","0","0","0","0","0"
"AS","11/09/2024","0377","N938AK","SEA","07:00","06:55","-5","0","0","0","0","0"
"AS","11/09/2024","0497","N937AK","SEA","15:50","15:43","-7","0","0","0","0","0"
"AS","11/09/2024","0787","N238AK","PDX","18:35","18:17","-18","0","0","0","0","0"
"AS","11/10/2024","0321","N215AK","SEA","18:35","18:31","-4","0","0","0","0","0"
"AS","11/10/2024","0355","N592AS","SAN","17:00","17:09","9","0","0","11","0","9"
"AS","11/10/2024","0377","N919AK","SEA","07:00","06:54","-6","0","0","0","0","0"
"AS","11/10/2024","0497","N975AK","SEA","15:45","15:47","2","0","0","0","0","0"
"AS","11/10/2024","0783","N280AK","PDX","19:55","19:51","-4","0","0","0","0","0"
"AS","11/11/2024","0321","N248AK","SEA","18:35","18:24","-11","0","0","0","0","0"
"AS","11/11/2024","0355","N448AS","SAN","17:00","17:00","0","0","0","0","0","0"
"AS","11/11/2024","0377","N479AS","SEA","07:00","06:55","-5","0","0","0","0","0"
"AS","11/11/2024","0497","N938AK","SEA","15:50","15:50","0","0","0","0","0","0"
"AS","11/11/2024","0783","N720AL","PDX","19:55","19:52","-3","0","0","0","0","0"
"AS","11/12/2024","0355","N597AS","SAN","17:00","16:53","-7","0","0","0","0","0"
"AS","11/12/2024","0377","N265AK","SEA","07:00","06:56","-4","0","0","0","0","0"
"AS","11/12/2024","0497","N952AK","SEA","15:50","15:44","-6","0","0","0","0","0"
"AS","11/12/2024","0785","N710AL","PDX","18:40","18:33","-7","0","0","0","0","0"
"AS","11/13/2024","0355","N597AS","SAN","17:00","16:59","-1","0","0","0","0","0"
"AS","11/13/2024","0377","N457AS","SEA","07:00","06:51","-9","0","0","0","0","0"
"AS","11/13/2024","0497","N278AK","SEA","15:50","15:45","-5","0","0","0","0","0"
"AS","11/13/2024","0785","N969AK","PDX","18:40","18:28","-12","0","0","0","0","0"
"AS","11/14/2024","0321","N237AK","SEA","18:35","18:25","-10","0","0","0","0","0"
"AS","11/14/2024","0355","N517AS","SAN","17:00","17:04","4","0","0","0","0","0"
"AS","11/14/2024","0377","N525AS","SEA","07:00","06:54","-6","0","0","0","0","0"
"AS","11/14/2024","0497","N408AS","SEA","15:50","15:44","-6","0","0","0","0","0"
"AS","11/14/2024","0783","N966AK","PDX","19:55","19:44","-11","0","0","0","0","0"
"AS","11/15/2024","0321","N294AK","SEA","18:35","18:21","-14","0","0","0","0","0"
"AS","11/15/2024","0355","N236AK","SAN","17:00","16:59","-1","0","0","24","0","0"
"AS","11/15/2024","0377","N285AK","SEA","07:00","06:50","-10","0","0","0","0","0"
"AS","11/15/2024","0497","N531AS","SEA","15:50","15:43","-7","0","0","0","0","0"
"AS","11/15/2024","0783","N264AK","PDX","19:55","19:38","-17","0","0","0","0","0"
"AS","11/16/2024","0355","N963AK","SAN","17:00","19:32","152","152","0","17","0","0"
"AS","11/16/2024","0377","N719AL","SEA","07:00","06:52","-8","0","0","0","0","0"
"AS","11/16/2024","0497","N492AS","SEA","15:50","15:41","-9","0","0","0","0","0"
"AS","11/16/2024","0787","N288AK","PDX","18:35","18:27","-8","0","0","0","0","0"
"AS","11/17/2024","0321","N472AS","SEA","18:35","18:27","-8","0","0","0","0","0"
"AS","11/17/2024","0355","N805AK","SAN","17:00","16:53","-7","0","0","0","0","0"
"AS","11/17/2024","0377","N253AK","SEA","07:00","06:53","-7","0","0","0","0","0"
"AS","11/17/2024","0497","N990AK","SEA","15:45","15:39","-6","0","0","0","0","0"
"AS","11/17/2024","0783","N984AK","PDX","19:55","19:58","3","0","0","0","0","0"
"AS","11/18/2024","0321","N277AK","SEA","18:35","18:37","2","0","0","0","0","0"
"AS","11/18/2024","0355","N483AS","SAN","17:00","17:20","20","0","0","15","0","20"
"AS","11/18/2024","0377","N215AK","SEA","07:00","06:45","-15","0","0","0","0","0"
"AS","11/18/2024","0497","N525AS","SEA","15:50","15:48","-2","0","0","0","0","0"
"AS","11/18/2024","0783","N985AK","PDX","19:55","20:08","13","0","0","0","0","0"
"AS","11/19/2024","0355","N528AS","SAN","17:00","17:34","34","0","0","17","0","34"
"AS","11/19/2024","0377","N285AK","SEA","07:00","07:03","3","0","0","0","0","0"
"AS","11/19/2024","0497","N932AK","SEA","15:50","16:30","40","0","0","11","0","40"
"AS","11/19/2024","0785","N457AS","PDX","18:40","18:28","-12","0","0","0","0","0"
"AS","11/20/2024","0355","N597AS","SAN","17:00","17:09","9","0","0","0","0","0"
"AS","11/20/2024","0377","N943AK","SEA","07:00","06:58","-2","0","0","0","0","0"
"AS","11/20/2024","0497","N941AK","SEA","15:50","15:50","0","0","0","31","0","0"
"AS","11/20/2024","0785","N253AK","PDX","18:40","18:25","-15","0","0","0","0","0"
"AS","11/21/2024","0321","N975AK","SEA","18:35","18:32","-3","0","0","0","0","0"
"AS","11/21/2024","0355","N947AK","SAN","17:00","18:48","108","0","0","43","0","92"
"AS","11/21/2024","0377","N267AK","SEA","07:00","07:01","1","0","0","16","0","0"
"AS","11/21/2024","0497","N938AK","SEA","15:50","15:43","-7","0","0","15","0","0"
"AS","11/21/2024","0783","N278AK","PDX","19:55","20:17","22","0","0","8","0","22"
"AS","11/22/2024","0321","N287AK","SEA","18:39","18:36","-3","0","0","0","0","0"
"AS","11/22/2024","0355","N492AS","SAN","17:09","17:08","-1","0","0","0","0","0"
"AS","11/22/2024","0377","N967AK","SEA","07:15","07:07","-8","0","0","0","0","0"
"AS","11/22/2024","0497","N518AS","SEA","15:29","15:40","11","0","0","0","0","0"
"AS","11/22/2024","0783","N472AS","PDX","19:59","19:50","-9","0","0","0","0","0"
"AS","11/23/2024","0321","N267AK","SEA","18:39","18:33","-6","0","0","0","0","0"
"AS","11/23/2024","0355","N533AS","SAN","17:09","17:20","11","0","0","0","0","0"
"AS","11/23/2024","0377","N552AS","SEA","07:15","07:12","-3","0","0","0","0","0"
"AS","11/23/2024","0783","N552AS","PDX","19:59","19:44","-15","0","0","0","0","0"
"AS","11/24/2024","0321","N560AS","SEA","18:39","19:07","28","0","0","0","0","0"
"AS","11/24/2024","0355","N297AK","SAN","17:09","18:00","51","0","0","0","0","40"
"AS","11/24/2024","0377","N518AS","SEA","07:15","07:26","11","0","0","0","0","0"
"AS","11/24/2024","0497","N483AS","SEA","15:24","15:19","-5","0","0","0","0","0"
"AS","11/24/2024","0783","N448AS","PDX","19:59","20:12","13","0","0","8","0","13"
"AS","11/25/2024","0321","N288AK","SEA","18:39","18:29","-10","0","0","0","0","0"
"AS","11/25/2024","0355","N903AK","SAN","17:09","17:04","-5","0","0","0","0","0"
"AS","11/25/2024","0377","N402AS","SEA","07:15","07:39","24","0","0","0","0","0"
"AS","11/25/2024","0497","N461AS","SEA","15:29","15:30","1","0","0","0","0","0"
"AS","11/25/2024","0783","N710AL","PDX","19:59","20:16","17","0","0","26","0","17"
"AS","11/26/2024","0321","N982AK","SEA","18:39","18:32","-7","0","0","0","0","0"
"AS","11/26/2024","0355","N277AK","SAN","17:09","17:08","-1","0","0","0","0","0"
"AS","11/26/2024","0377","N285AK","SEA","07:15","07:22","7","0","0","0","0","0"
"AS","11/26/2024","0497","N260AK","SEA","15:29","15:38","9","0","0","15","0","0"
"AS","11/26/2024","0783","N978AK","PDX","19:59","20:30","31","0","0","53","0","0"
"AS","11/27/2024","0321","N978AK","SEA","18:39","19:23","44","27","0","0","0","0"
"AS","11/27/2024","0355","N969AK","SAN","17:09","17:06","-3","0","0","32","0","0"
"AS","11/27/2024","0377","N434AS","SEA","07:15","07:14","-1","0","0","0","0","0"
"AS","11/27/2024","0497","N946AK","SEA","15:29","15:25","-4","0","0","0","0","0"
"AS","11/27/2024","0783","N237AK","PDX","19:59","20:21","22","0","0","10","0","22"
"AS","11/28/2024","0377","N288AK","SEA","07:15","07:03","-12","0","0","0","0","0"
"AS","11/28/2024","0497","N579AS","SEA","15:29","15:18","-11","0","0","0","0","0"
"AS","11/29/2024","0321","N962AK","SEA","18:39","20:52","133","0","0","12","0","133"
"AS","11/29/2024","0355","N921AK","SAN","17:09","17:10","1","0","0","0","0","0"
"AS","11/29/2024","0377","N990AK","SEA","07:15","07:06","-9","0","0","23","0","0"
"AS","11/29/2024","0497","N479AS","SEA","15:29","15:30","1","0","0","0","0","0"
"AS","11/29/2024","0783","N253AK","PDX","19:59","19:42","-17","0","0","0","0","0"
"AS","11/30/2024","0321","N958AK","SEA","18:39","19:14","35","35","0","23","0","0"
"AS","11/30/2024","0355","N806AK","SAN","17:09","16:58","-11","0","0","20","0","0"
"AS","11/30/2024","0377","N952AK","SEA","07:15","07:10","-5","0","0","0","0","0"
"AS","11/30/2024","0783","N481AS","PDX","19:59","20:20","21","0","0","42","0","21"
"AS","12/01/2024","0321","N724AL","SEA","18:39","18:30","-9","0","0","0","0","0"
"AS","12/01/2024","0355","N492AS","SAN","17:09","17:05","-4","0","0","0","0","0"
"AS","12/01/2024","0377","N935AK","SEA","07:15","07:29","14","0","0","43","0","14"
"AS","12/01/2024","0497","N958AK","SEA","15:24","15:41","17","0","0","36","0","0"
"AS","12/01/2024","0783","N293AK","PDX","19:59","19:58","-1","0","0","20","0","0"
"AS","12/02/2024","0321","N214AK","SEA","18:39","21:44","185","0","0","203","0","0"
"AS","12/02/2024","0355","N413AS","SAN","17:09","22:20","311","311","0","5","0","0"
"AS","12/02/2024","0377","N523AS","SEA","07:15","07:09","-6","0","0","0","0","0"
"AS","12/02/2024","0497","N491AS","SEA","15:29","15:26","-3","0","0","0","0","0"
"AS","12/02/2024","0783","N942AK","PDX","19:59","21:18","79","0","0","41","0","62"
"AS","12/03/2024","0355","N294AK","SAN","17:13","17:21","8","0","0","0","0","0"
"AS","12/03/2024","0377","N253AK","SEA","07:00","07:07","7","0","0","0","0","0"
"AS","12/03/2024","0497","N929AK","SEA","15:48","15:41","-7","0","0","0","0","0"
"AS","12/03/2024","0737","N459AS","PDX","18:30","18:39","9","0","0","0","0","0"
"AS","12/04/2024","0355","N803AK","SAN","17:13","17:13","0","0","0","0","0","0"
"AS","12/04/2024","0377","N956AK","SEA","07:00","07:01","1","0","0","0","0","0"
"AS","12/04/2024","0497","N967AK","SEA","15:48","16:08","20","0","0","0","0","0"
"AS","12/04/2024","0737","N280AK","PDX","18:30","18:28","-2","0","0","0","0","0"
"AS","12/05/2024","0321","N924AK","SEA","18:37","18:55","18","0","0","0","0","0"
"AS","12/05/2024","0355","N453AS","SAN","17:17","17:37","20","0","0","15","0","20"
"AS","12/05/2024","0377","N943AK","SEA","07:00","06:53","-7","0","0","0","0","0"
"AS","12/05/2024","0497","N933AK","SEA","15:48","15:57","9","0","0","0","0","0"
"AS","12/05/2024","0783","N215AK","PDX","19:59","20:00","1","0","0","0","0","0"
"AS","12/06/2024","0321","N264AK","SEA","18:37","18:31","-6","0","0","0","0","0"
"AS","12/06/2024","0355","N921AK","SAN","17:17","00:00","0","0","0","0","0","0"
"AS","12/06/2024","0377","N236AK","SEA","07:00","06:53","-7","0","0","0","0","0"
"AS","12/06/2024","0497","N952AK","SEA","15:48","15:58","10","0","0","0","0","0"
"AS","12/06/2024","0783","N407AS","PDX","19:59","19:54","-5","0","0","0","0","0"
"AS","12/07/2024","0355","N461AS","SAN","17:05","19:32","147","0","0","0","0","132"
"AS","12/07/2024","0377","N954AK","SEA","07:00","07:11","11","0","0","0","0","0"
"AS","12/07/2024","0497","N285AK","SEA","15:48","15:57","9","0","0","0","0","0"
"AS","12/07/2024","0737","N428AS","PDX","18:30","18:10","-20","0","0","0","0","0"
"AS","12/08/2024","0321","N215AK","SEA","18:37","18:36","-1","0","0","0","0","0"
"AS","12/08/2024","0355","N461AS","SAN","17:17","17:28","11","0","0","0","0","0"
"AS","12/08/2024","0377","N493AS","SEA","07:00","06:54","-6","0","0","0","0","0"
"AS","12/08/2024","0497","N442AS","SEA","15:48","15:43","-5","0","0","0","0","0"
"AS","12/08/2024","0783","N409AS","PDX","19:59","19:51","-8","0","0","0","0","0"
"AS","12/09/2024","0321","N423AS","SEA","18:37","18:29","-8","0","0","0","0","0"
"AS","12/09/2024","0355","N934AK","SAN","17:17","17:21","4","0","0","21","0","0"
"AS","12/09/2024","0377","N946AK","SEA","07:00","06:53","-7","0","0","0","0","0"
"AS","12/09/2024","0497","N457AS","SEA","15:48","15:50","2","0","0","0","0","0"
